,pvalue,rho
0,0.6096759257993821,-0.03369079505306698
1,0.9851012127780967,-0.0012326621799429777
2,0.5716152451701677,-0.037327003536861796
3,0.5365715215353568,0.040777439976612304
4,0.5111096047727162,-0.04335533025002002
5,0.6888420172591873,0.026427473703140997
6,0.7009729589715903,0.025344163134117893
7,0.10405864674641797,-0.10698986162651415
8,0.2866259243248494,0.07024993497422839
9,0.031249989769779905,0.14146101694032603
10,0.44824136537854753,0.05002715790589479
11,0.5595309807738742,0.03850493319757529
12,0.09407683593408853,0.11018165558487512
13,0.4085194299035583,0.05451660481602664
14,0.48287874819924415,0.0462928872933986
15,0.8159265507611699,0.01536532802521954
16,0.6396483030693327,0.03089776647504688
17,0.1551510713141183,0.09363123527814951
18,0.8341024920316092,-0.013824615445121095
19,0.8935236577967638,-0.008835027494152858
20,0.9783054074660676,0.0017950342894907513
21,0.833243450802186,0.013897258663341785
22,0.7705800165167225,0.019247737194157448
23,0.7273545574954388,0.02301103665941534
24,0.7462130548257584,0.021360745984197193
25,0.7395148902365496,0.021945325180046448
26,0.7492422645645244,0.021096921644027693
27,0.7477271759564645,0.021228833814112443
28,0.7577924141705192,0.02035404784407674
