,pvalue,rho
0,0.264804778300012,-0.07350828350226685
1,0.07094306124078724,-0.11878082439361544
2,0.5786022987495081,-0.036651311623394134
3,0.05246108507044969,-0.1274918776386647
4,0.2132687385633832,-0.08201906084173705
5,0.6446751619768021,-0.030434802479100537
6,0.9567425829615561,0.0035804712311002045
7,0.8739487320907553,0.010471817493988716
8,0.5940029515679666,-0.03517522987268589
9,0.22512611274999528,-0.07994226274678638
10,0.14063215652524247,-0.09703183621378926
11,0.06541002377603046,-0.12117087074850849
12,0.07228789540672725,-0.1182229841933698
13,0.4062370943089971,-0.054782146029580085
14,0.3863211583992856,-0.057138060888717125
15,0.20766721983552272,-0.08302900123235915
16,0.30234813689993284,-0.06800433938535445
17,0.19234784065962182,-0.08589547940465285
18,0.5379972042467467,-0.040634946124872236
19,0.19366846848530908,-0.08564196624543205
20,0.2845233995780492,-0.07055642677901496
21,0.15490599755837187,-0.09368659303485877
22,0.2621081294104521,-0.07392348846428011
23,0.7647194277375896,0.01975407649890012
24,0.7794260291852831,0.018485581059496707
25,0.7943780501219412,0.017202832862347184
26,0.7989418796159251,0.016812602184746908
27,0.7840407538042781,0.018088961214630935
28,0.7595596283332577,0.020200826733079782
