,pvalue,rho
0,0.5749899966718667,0.03700016241496635
1,0.18586968272894414,0.08715783242358056
2,0.9337514559899232,0.005487077214090484
3,0.28809130451676035,0.07003721284213822
4,0.27856447436062454,0.07143344516939466
5,0.2793955148655407,0.0713103803069845
6,0.2226821679568754,0.08036382334542155
7,0.3696093879158978,-0.05917238988094535
8,0.38091940288853576,0.05778962805215571
9,0.15296792239341206,0.0941267144350821
10,0.18898273814390396,0.08654725844147854
11,0.400893878600453,0.05540729365274616
12,0.954860782518619,0.0037363921520388705
13,0.05317970160389514,-0.1271090016037707
14,0.1205239030000694,-0.1022167044465016
15,0.058001360614578064,-0.12464544872830971
16,0.062402743122633324,-0.12254014948473699
17,0.04711480205711851,-0.13048615553043816
18,0.7531787808570041,-0.020754575917524425
19,0.24557076166105904,-0.07653639494018136
20,0.7269505705242014,-0.023046542400115
21,0.5704364826086974,-0.03744137991040078
22,0.8011406285394628,-0.016624806996387746
23,0.749622196318644,0.02106385578832674
24,0.7251126434254618,0.02320815861750811
25,0.7394840777973669,0.02194801824299034
26,0.7589302764842057,0.020255380392039016
27,0.7451535304944907,0.02145310351711694
28,0.7188646694231329,0.023758609951150814
