,pvalue,rho
0,0.5095262707017634,-0.043517787970102625
1,0.197936237176672,-0.08483122744091921
2,0.2499309929767852,-0.07583593361307998
3,0.37554472655009485,-0.058443547553643595
4,0.4858093882085883,-0.04598376071774044
5,0.6390517826154145,-0.03095280486431723
6,0.9521091900783933,0.00396441922648996
7,0.34992839333655923,-0.061642482374076796
8,0.6005454652131694,0.034553458853558025
9,0.4801475132730867,0.04658189310535702
10,0.33604547774870264,0.06343794206285748
11,0.8586266066487906,0.011757430500030749
12,0.8209597796701129,-0.014937880558459926
13,0.008115776946761974,-0.17341605882740024
14,0.033995184708302775,-0.13926647816400936
15,0.01533116646818757,-0.15901837806392766
16,0.018624942449238985,-0.15438556561244762
17,0.0033609646989941747,-0.19178251451304654
18,0.3062715425700757,-0.06745609635771242
19,0.11147887391748196,-0.10477053829709689
20,0.3822201754923754,-0.05763221569706365
21,0.2367541358093352,-0.07797972606400007
22,0.4266887119033579,-0.05243311873571644
23,0.6741301838758353,0.027750856543275554
24,0.6661122148382999,0.028476764239516873
25,0.6674125203200298,0.02835881038230772
26,0.6863877569006787,0.02664749650396495
27,0.6776159739126798,0.02743631292405115
28,0.6568011719166329,0.029324066113802612
