,pvalue,rho
0,0.5654586669310675,-0.0379256229589941
1,0.8012228941095918,0.016617783296232994
2,0.6717512468562818,-0.027965882019691052
3,0.9247920168404526,-0.006231210687218099
4,0.620416472407521,-0.03268326857927302
5,0.4111678009008597,0.05420957429112916
6,0.6732995908828971,0.027825898148985166
7,0.06577906751849101,-0.12100641377253778
8,0.7071797535000106,-0.024792518758841253
9,0.7778808179210125,-0.018618534350206037
10,0.3366032475624259,0.06336490559074973
11,0.3383721908823931,-0.06313378359677715
12,0.9373027728040146,-0.005192316563134263
13,0.42476297825154585,-0.05265145911931952
14,0.42626343531735167,-0.052481287523021364
15,0.5086549959417135,-0.043607296940535105
16,0.5269569313275575,-0.04174340021415596
17,0.4615007132959943,-0.04857942239114844
18,0.5151136529010805,-0.042945655885470994
19,0.5005514843213144,-0.04444366542134794
20,0.3240660819685268,-0.06502571797598447
21,0.7147922898595227,-0.024118273424685553
22,0.8098776476443297,-0.01587988184478041
23,0.5239108722507295,-0.04205128730667006
24,0.5471740980313742,-0.039722190101194356
25,0.5481371322906119,-0.039626844066616956
26,0.5371274965316192,-0.04072184904104191
27,0.54067819241099,-0.04036749599500942
28,0.5491507041074996,-0.03952658328798917
