,pvalue,rho
0,0.7829225826122754,-0.048296945927245025
1,0.7260831968129318,-0.061392036222387265
2,0.18948634814651752,-0.22712237253832715
3,0.8289692532046189,-0.0378771966601426
4,0.9340980299870959,0.014503164520426347
5,0.7137144170657493,0.06428309015880826
6,0.33420309549964966,0.1681711758703112
7,0.6412796716787588,-0.08158464976989227
8,0.03296141884754274,0.361311846207903
9,0.6647812600801122,0.07589520074281361
10,0.16427901475839962,0.24035827025599782
11,0.24642895490012165,0.20121380679309955
12,0.29710975014385976,0.18135996021659356
13,0.0846761980682549,0.29562106255135406
14,0.10524641909269271,0.2784849679797144
15,0.030079373316174468,0.36706047089908356
16,0.0846761980682549,0.29562106255135406
17,0.26578093340205555,0.19334280723588548
18,0.07854158481886972,0.3013489878200431
19,0.1285259729210139,0.261920148292187
20,0.2925208528961314,0.1830624692364748
21,0.10463071310938851,0.27895903965958196
22,0.14523889959530148,0.2513588519900827
23,0.9530267901826366,0.010331950043660299
24,0.9530267901826366,0.010331950043660299
25,0.9530267901826366,0.010331950043660299
26,0.9788196712312285,0.004656653540804642
27,0.9788196712312285,0.004656653540804642
28,0.9530267901826366,0.010331950043660299
