,pvalue,rho
0,0.6501647894820304,-0.029930912402642187
1,0.91445997027867,0.007090331087185231
2,0.6748991648346103,0.0276814131773457
3,0.7511618686541583,0.020929910172258325
4,0.28541480879127024,-0.07042629807682863
5,0.5793798943596067,0.03657635023926259
6,0.7974305252666868,0.01694176536353091
7,0.40395248125401306,-0.055048839871493206
8,0.7964154757018242,0.017028549572544436
9,0.9369553669417204,-0.005221146749492588
10,0.9207459018469772,-0.006567516452426346
11,0.7132861501100941,-0.02425147226151669
12,0.9639676025065168,0.002982002275662709
13,0.45620298053176356,-0.049155033672138665
14,0.3215811359993355,-0.06535980060295006
15,0.23945592572047955,-0.07753348735489245
16,0.34913969333765094,-0.06174326214658857
17,0.3151631472516549,-0.06623048207264336
18,0.9678781964292906,0.0026581812990581818
19,0.9657375816296621,-0.002835428864779603
20,0.5647272116327723,-0.037996949894438255
21,0.9690797587587214,-0.0025586977465532016
22,0.9956547744277175,-0.0003594864602595408
23,0.017870687977666593,-0.15537938741560262
24,0.018292946259702958,-0.1548186151194541
25,0.01741033207692693,-0.1560040513844061
26,0.01806317364257294,-0.15512234630176766
27,0.017410690177136773,-0.15600355991000106
28,0.018255594715182205,-0.15486776255995793
