,pvalue,rho
0,0.6176182522453002,0.08483626964024978
1,0.3151430519044153,0.16976099467360353
2,0.8836385124158403,-0.024912514941618967
3,0.36962842034205556,0.15184771012034418
4,0.2724291073763604,0.18521596770409773
5,0.6970306241763999,-0.06620788595700611
6,0.9977756282176566,0.0004746085014839148
7,0.8180573514050825,-0.03914823776540123
8,0.10292388096005471,0.2723606858307401
9,0.1298644807685036,0.25361809508106375
10,0.3033046911989154,0.1739027723988959
11,0.415890747035353,0.1378410788045819
12,0.35212938364116264,0.15741403749886418
13,0.4707356396050044,0.12233034125747902
14,0.3038586270786953,0.17370671154311282
15,0.8414135652611141,0.03405315998147088
16,0.4798878392103201,0.11983864662468847
17,0.2995094686352119,0.1752522267537953
18,0.09698074775472873,0.27698702152211596
19,0.3539697283575717,0.1568209175384314
20,0.20113980312692317,0.21506529765293197
21,0.33262444628775756,0.16381973307153835
22,0.3340459230281372,0.16334523710319213
23,0.7618307937704195,0.051562229776653125
24,0.7618307937704195,0.051562229776653125
25,0.7618307937704195,0.051562229776653125
26,0.7618307937704195,0.051562229776653125
27,0.7618307937704195,0.051562229776653125
28,0.7618307937704195,0.051562229776653125
